id,Y,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27
4608,1,77076,82496,0,50,120064,4000,315517,1,123643,138384,1,121506,82853,118664,2,127255,120763,1,119703,1,1,127142,1,85214,,,
4609,1,27312,2413,0,39,120879,1000,130723,1,124107,128299,1,122321,2770,123126,1,131416,121227,1,118832,1,1,131604,1,35450,,,
4610,1,27991,15427,0,41,122088,1000,143022,1,125666,138298,1,123530,15784,118443,1,315102,122786,1,119703,1,1,126921,1,36129,,,
4611,1,76648,6209,0,38,119657,38000,303218,1,122885,128299,1,121099,6566,120368,1,122345,120005,1,118832,1,1,128846,1,84786,,,
4612,1,26897,6089,0,31,119193,1000,303218,1,122422,128412,1,120635,6446,122078,1,119777,119542,1,118832,1,1,130556,1,35035,,,
4613,1,3967,54285,0,44,122304,1000,143241,1,125882,138325,1,123746,54642,120701,1,308207,123002,2,119703,1,1,129179,1,12105,,,
4614,1,1934,16774,0,41,118779,2000,303218,1,122006,140599,1,120221,17131,139748,1,119777,119126,1,119933,1,1,148226,1,10072,,,
4615,1,33659,71936,0,35,136867,1000,144900,1,140445,138989,1,138309,72293,119134,1,296613,137565,1,120732,1,1,127612,1,41797,,,
4616,1,22362,5306,0,38,123811,1000,143022,1,127389,139595,1,125253,5663,120498,1,208985,124509,1,121338,1,1,128976,1,30500,,,
4617,1,80623,15912,0,50,121186,1000,130723,1,124414,128051,1,122628,16269,120375,1,208218,121534,1,118832,1,1,128853,1,88761,,,
4618,1,15353,59593,0,36,119441,2000,32020,1,122669,128149,1,120883,59950,117991,1,124013,119789,1,118787,1,1,126469,1,23491,,,
4619,1,76833,5719,0,42,119510,6000,130937,1,122737,128051,1,120952,6076,118892,1,312460,119857,1,118832,1,1,127370,2,84971,,,
4620,1,16678,46521,0,39,121825,1000,130752,1,125053,130140,1,123267,46878,121660,1,122824,122173,1,121011,1,1,130138,1,24816,,,
4621,1,6673,7401,0,43,119650,2000,315517,2,123227,137901,1,121092,7758,119323,1,121778,120347,1,119644,1,1,127801,1,14811,,,
4622,1,18634,258,0,49,120064,1000,315517,2,123643,138411,1,121506,615,120512,1,122190,120763,1,119703,1,1,128990,1,26772,,,
4623,1,76271,7528,0,40,119657,3000,303218,1,122885,128445,1,121099,7885,118755,2,120656,120005,1,118832,1,1,127233,1,84409,,,
4624,1,38950,58314,0,37,118771,13000,32020,1,122000,128101,1,120213,58671,117949,1,119770,119120,1,118761,1,1,126427,1,47088,,,
4625,1,22229,15501,0,40,120824,1000,317393,1,286110,139279,1,122266,15858,118087,1,284530,283230,1,121022,1,1,126565,1,30367,,,
4626,1,20337,5469,0,33,120064,1000,315517,1,123643,138325,1,121506,5826,118533,1,121648,120763,1,119703,1,1,127011,1,28475,,,
4627,1,30941,7584,0,47,120528,1000,315517,1,124106,138050,1,121970,7941,119075,1,217686,121226,1,119703,1,1,127553,1,39079,,,
4628,1,34641,72002,0,44,118751,1000,32020,1,121980,128003,1,120193,72359,117949,1,119750,119100,1,118874,1,1,126427,1,42779,,,
4629,1,80140,24944,0,36,119103,1000,261917,1,277409,128025,1,120545,25301,123266,1,119900,274529,1,92132,1,1,131744,1,88278,,,
4630,1,76984,31980,0,34,119715,1000,142485,1,185053,138952,1,121157,32337,118388,1,121989,182173,1,120695,1,1,126866,1,85122,,,
4631,1,28266,1329,0,40,120219,3000,16972,1,123447,127961,1,121661,1686,118981,1,6544,120567,2,118832,1,1,127459,1,36404,,,
4632,1,35923,6126,0,37,119193,2000,303218,2,122422,128385,1,120635,6483,118475,1,119777,119542,1,118832,1,1,126953,1,44061,,,
4633,1,27345,6997,0,42,128596,1000,130942,3,131824,127961,1,130038,7354,119294,1,306928,128944,1,118832,1,1,127772,1,35483,,,
4634,1,31635,14873,0,36,119325,3000,130752,1,122552,128299,1,120767,15230,123790,1,155673,119672,1,118832,1,1,132268,1,39773,,,
4635,1,76077,15764,0,37,118779,12000,303218,1,122006,128385,1,120221,16121,119813,1,119777,119126,1,118832,1,1,128291,1,84215,,,
4636,1,81132,50811,0,32,118779,1000,303218,1,122006,128051,1,120221,51168,120167,1,119777,119126,1,118832,1,1,128645,1,89270,,,
4637,1,4852,70146,0,37,119707,3000,130723,1,122935,128595,1,121149,70503,81547,1,155692,120055,1,119466,1,1,90025,1,12990,,,
4638,1,38325,59365,0,44,118779,2000,303218,1,122006,128326,1,120221,59722,118391,1,119777,119126,1,118832,1,1,126869,1,46463,,,
4639,1,80843,111673,0,44,268605,2000,148287,1,272184,138050,1,270047,112030,120114,1,127430,269304,1,119703,1,1,128592,1,88981,,,
4640,1,21278,85067,0,37,118844,1000,130186,1,183832,128149,1,120286,85424,118670,1,120118,180952,1,118787,1,1,127148,1,29416,,,
4641,1,6673,15683,0,45,120074,1000,142929,1,312346,138341,1,121516,16040,119938,1,315364,309466,1,119703,1,1,128416,1,14811,,,
4642,1,43468,1067,0,31,120106,1000,142961,1,123683,138341,1,121548,1424,120864,1,122104,120803,1,119703,1,1,129342,1,51606,,,
4643,1,46191,7543,0,44,119193,1000,303218,1,122422,128224,1,120635,7900,120622,1,242854,119542,1,118832,1,1,129100,1,54329,,,
4644,1,36922,8320,0,32,119650,2000,315517,1,123227,138325,1,121092,8677,119075,1,121648,120347,1,119703,1,1,127553,1,45060,,,
4645,1,80446,7017,0,34,119193,20000,303218,1,122422,128342,1,120635,7374,121818,1,119777,119542,2,118832,1,1,130296,1,88584,,,
4646,0,34145,4963,0,36,119003,1000,130430,1,122230,128299,1,120445,5320,118431,1,123935,119350,1,118832,1,1,126909,1,42283,,,
4647,1,32822,5357,0,34,123918,6000,132817,1,127146,128299,1,125360,5714,19843,1,249871,124266,1,118832,1,1,28321,1,40960,,,
4648,1,37750,69363,0,49,120064,2000,315517,1,123643,138024,1,121506,69720,123798,1,121648,120763,1,93003,1,1,132276,1,45888,,,
4649,1,74100,27122,0,41,119763,1000,130697,1,122991,128326,1,121205,27479,118578,1,313312,120111,1,118832,1,1,127056,1,82238,,,
4650,0,84255,16848,0,51,121645,1000,131259,1,124874,128326,1,123087,17205,119901,1,120830,121994,1,118832,1,1,128379,1,92393,,,
4651,1,16664,15660,0,46,119690,2000,317393,1,123268,138168,1,121132,16017,118717,1,213183,120388,1,119911,1,1,127195,1,24802,,,
4652,1,2019,7543,0,35,119193,1000,303218,1,122422,128224,1,120635,7900,120622,1,120277,119542,1,118832,1,1,129100,1,10157,,,
4653,1,30023,4116,0,34,120306,2000,130723,1,123534,128342,1,121748,4473,118363,1,135557,120654,1,118832,1,1,126841,1,38161,,,
4654,1,19263,6039,0,42,119657,1000,303218,1,122885,128412,1,121099,6396,122078,1,119777,120005,1,118832,1,1,130556,2,27401,,,
4655,1,43479,7532,0,42,121563,1000,303218,1,124791,128299,1,123005,7889,118854,1,129793,121911,1,118832,1,1,127332,1,51617,,,
4656,1,40906,14749,0,40,119657,2000,303218,2,122885,128445,1,121099,15106,118518,1,215815,120005,1,118832,1,1,126996,1,49044,,,
4657,0,40876,53300,0,43,118858,1000,32092,1,122086,128290,1,120300,53657,120282,1,123550,119206,1,119161,1,1,128760,1,49014,,,
4658,1,23661,46183,0,45,122400,3000,130697,1,125628,128887,1,123842,46540,118960,1,128121,122748,1,119758,1,1,127438,1,31799,,,
4659,1,39703,13863,0,39,120800,1000,130630,1,124029,127961,1,122242,14220,118862,1,312479,121149,1,118832,1,1,127340,1,47841,,,
4660,1,42460,6257,0,36,122434,1000,315517,1,126012,138325,1,123876,6614,121787,1,131664,123132,1,119703,1,1,130265,1,50598,,,
4661,1,23678,788,0,41,119325,2000,130752,1,122552,128299,1,120767,1145,119252,1,132005,119672,1,118832,1,1,127730,1,31816,,,
4662,1,6603,7615,0,46,120528,3000,315517,1,124106,138341,1,121970,7972,120864,1,121648,121226,1,119703,1,1,129342,1,14741,,,
4663,1,81745,4492,0,41,119657,1000,303218,1,122885,128445,1,121099,4849,119135,1,119777,120005,1,118832,1,1,127613,1,89883,,,
4664,1,44765,1049,1,42,119650,46000,315517,1,123227,138223,1,121092,1406,120066,1,244725,120347,1,119703,1,1,128544,1,52903,,,
4665,1,76045,76605,0,41,119650,2000,315517,1,123227,138384,2,121092,76962,118664,1,121648,120347,1,119703,1,1,127142,1,84183,,,
4666,1,27312,2413,0,39,119601,1000,130594,1,122829,128299,1,121043,2770,123126,1,303405,119949,1,118832,1,1,131604,1,35450,,,
4667,1,4660,49114,0,44,119620,1000,130752,1,122848,169715,1,121062,49471,118449,1,161588,119968,1,119083,2,1,126927,2,12798,,,
4668,1,5604,7563,0,36,119657,1000,303218,2,122885,128299,1,121099,7920,119252,1,122345,120005,1,118832,1,1,127730,1,13742,,,
4669,1,27991,16135,0,41,122391,3000,142996,1,125969,138325,1,123833,16492,120313,1,244721,123089,1,119703,1,1,128791,1,36129,,,
4670,1,22737,6317,0,40,119193,1000,303218,1,122422,127961,1,120635,6674,118572,1,120319,119542,1,118832,1,1,127050,1,30875,,,
4671,1,80091,15401,0,33,119270,1000,130697,1,122497,128342,1,120712,15758,120055,1,271277,119617,1,118832,1,1,128533,1,88229,,,
4672,0,47378,8279,0,46,120386,1000,143241,1,123963,137960,1,121828,8636,119365,1,310141,121083,1,119703,1,1,127843,1,55516,,,
4673,1,24085,223,0,46,119657,1000,303218,1,122885,128385,1,121099,580,118817,1,120656,120005,1,118832,1,1,127295,1,32223,,,
4674,1,16368,54670,0,43,118819,1000,305094,1,122047,128169,1,120261,55027,118627,1,234129,119167,1,119040,1,1,127105,1,24506,,,
4675,1,1940,788,0,53,119620,4000,130752,1,122848,128299,1,121062,1145,120793,1,132005,119968,1,118832,1,1,129271,1,10078,,,
4676,1,97928,23822,0,44,119657,1000,303218,1,122885,128412,1,121099,24179,120597,1,132601,120005,1,118832,1,1,129075,1,106066,,,
4677,1,79298,5586,0,41,120824,1000,317393,1,286110,142972,1,122266,5943,118087,1,139557,283230,1,124622,1,1,126565,1,87436,,,
4678,1,21293,56794,0,43,119441,1000,32020,1,122669,127916,1,120883,57151,118012,1,130034,119789,1,118787,1,1,126490,1,29431,,,
4679,1,82175,2578,1,33,119650,1000,315517,1,123227,138341,1,121092,2935,118998,1,121648,120347,1,119703,1,1,127476,1,90313,,,
4680,1,21298,11531,0,39,121006,1000,132433,1,124233,127929,1,122448,11888,117991,1,126185,121353,1,118800,1,1,126469,1,29436,,,
4681,1,33611,2098,0,43,120386,1000,143241,1,123963,138325,1,121828,2455,120525,1,124061,121083,1,119703,1,1,129003,1,41749,,,
4682,1,39703,100336,0,48,118769,1000,130186,1,121997,127893,1,120211,100693,117966,1,119768,119117,1,118764,1,1,126444,1,47841,,,
4683,1,16715,58901,0,39,119953,1000,305094,1,284889,128040,1,121395,59258,118627,1,282659,282009,1,118773,1,2,127105,1,24853,,,
4684,1,33730,4147,0,40,120167,1000,143022,1,123744,139595,1,121609,4504,118434,1,194806,120864,1,121338,1,1,126912,1,41868,,,
4685,1,6601,6788,0,42,120521,1000,333172,1,124099,137967,1,121963,7145,6867,1,244772,121219,1,119703,1,1,15345,1,14739,,,
4686,1,9541,49360,0,45,120064,8000,315517,1,123643,138989,1,121506,49717,119134,1,121648,120763,1,120732,1,1,127612,1,17679,,,
4687,1,75742,46772,0,36,118751,4000,32020,1,121980,128079,1,120193,47129,117949,1,306390,119100,1,118950,1,1,126427,1,83880,,,
4688,1,75368,83993,0,39,119441,1000,32020,1,122669,128000,1,120883,84350,118012,1,283606,119789,1,118871,1,1,126490,1,83506,,,
4689,1,40970,1773,0,36,120824,1000,317393,1,286110,139254,2,122266,2130,119399,1,284530,283230,1,119703,1,1,127877,1,49108,,,
4690,1,42313,15406,0,43,120722,7000,130937,1,123950,128342,1,122164,15763,118694,2,127075,121070,1,118832,1,1,127172,1,50451,,,
4691,1,79744,92514,0,46,119558,3000,320873,1,122786,128299,1,121000,92871,123790,1,281314,119906,1,118832,1,1,132268,1,87882,,,
4692,1,76548,3090,0,42,123338,1000,29271,1,126916,138223,1,124780,3447,120805,1,134905,124036,1,119703,1,1,129283,1,84686,,,
4693,1,44713,8103,0,42,119193,2000,303218,2,122422,128299,1,120635,8460,118606,1,148916,119542,2,118832,1,1,127084,1,52851,,,
4694,1,106018,67344,0,36,119441,4000,32020,1,122669,127910,1,120883,67701,117983,3,199911,119789,1,118781,1,1,126461,1,114156,,,
4695,1,44079,7661,3,32,120064,1000,315517,1,123643,138050,1,121506,8018,119884,1,121648,120763,1,119703,1,1,128362,1,52217,,,
4696,1,42568,70084,0,51,120835,8000,130504,1,124063,128025,1,122277,70441,118273,1,170236,121183,1,92132,1,1,126751,1,50706,,,
4697,1,312950,56217,0,43,119193,1000,303218,1,122422,128051,1,120635,56574,118952,1,119777,119542,1,118832,1,1,127430,1,321088,,,
4698,1,35167,15579,0,38,120141,4000,142996,1,123718,138298,1,121583,15936,118537,1,303786,120838,1,119703,1,5,127015,1,43305,,,
4699,1,19254,14907,0,37,121645,5000,131259,1,124874,128299,1,123087,15264,118508,1,124978,121994,1,118832,1,1,126986,1,27392,,,
4700,1,5674,2948,0,42,118779,1000,303218,1,122006,128342,1,120221,3305,118771,1,119777,119126,1,118832,1,1,127249,1,13812,,,
4701,1,36228,51156,0,36,119650,2000,315517,1,123227,138341,1,121092,51513,122154,1,121648,120347,1,119703,1,1,130632,1,44366,,,
4702,1,19062,3299,0,43,123721,28000,131394,1,126950,128224,1,125163,3656,119309,1,122195,124070,1,118832,1,1,127787,1,27200,,,
4703,1,5674,214,0,42,122467,6000,16972,1,125695,128412,1,123909,571,121710,1,133034,122815,1,118832,1,5,130188,1,13812,,,
4704,1,21280,24726,0,37,118844,14000,130186,1,183832,128010,1,120286,25083,118670,1,157257,180952,1,118787,1,1,127148,2,29418,,,
4705,1,32440,5670,0,36,119657,3000,303218,1,122885,128299,2,121099,6027,28689,1,126273,120005,1,118832,2,1,37167,1,40578,,,
4706,1,35430,14656,0,37,118779,1000,303218,1,122006,128051,1,120221,15013,118892,1,242854,119126,1,118832,2,1,127370,1,43568,,,
4707,0,40878,15528,0,48,131352,4000,132083,1,134580,128169,1,132794,15885,118242,1,187655,131700,1,119040,1,1,126720,1,49016,,,
4708,1,7043,3153,0,43,120570,5000,143022,1,124148,138298,1,122012,3510,147731,1,240477,121268,1,119703,1,1,156209,1,15181,,,
4709,1,82381,7844,0,38,121841,5000,295086,1,125419,138325,1,123283,8201,118660,1,128604,122539,1,119703,1,1,127138,1,90519,,,
4710,1,42917,87737,0,34,120210,1000,143065,1,123787,138461,1,121652,88094,118606,1,165924,120907,1,120057,2,1,127084,1,51055,,,
4711,1,33639,6084,0,35,120521,1000,333172,1,124099,138411,1,121963,6441,120512,1,283185,121219,1,119703,1,1,128990,1,41777,,,
4712,1,42991,812,1,43,119147,1000,305094,1,122375,129069,1,120589,1169,121066,1,192568,119495,1,119623,1,1,129544,1,51129,,,
4713,1,26992,71297,0,45,118751,1000,32020,1,121980,128219,1,120193,71654,117983,1,119750,119100,1,119090,1,1,126461,1,35130,,,
4714,1,2040,59085,0,32,119515,10000,130942,1,122742,128326,1,120957,59442,121716,1,308270,119862,1,118832,1,1,130194,1,10178,,,
4715,0,25988,125503,0,34,122734,1000,142996,1,126312,137901,1,124176,125860,120313,1,141354,123432,1,119644,1,1,128791,1,34126,,,
4716,1,4852,51390,0,42,119650,1000,320873,1,122878,128342,1,121092,51747,120737,1,281314,119998,1,118832,1,1,129215,1,12990,,,
4717,1,76635,72227,0,43,118779,8000,303218,1,122006,128224,1,120221,72584,125019,1,119777,119126,1,118832,1,1,133497,1,84773,,,
4718,1,19417,17279,0,46,119707,3000,130723,1,122935,128342,1,121149,17636,118904,1,129031,120055,1,118832,2,1,127382,2,27555,,,
4719,1,97245,19739,1,39,120312,1000,44319,1,123890,138268,1,121754,20096,118020,1,122310,121010,1,120011,1,1,126498,1,105383,,,
4720,1,81201,8735,0,44,121825,1000,130752,1,125053,128224,1,123267,9092,118474,1,132005,122173,1,118832,1,1,126952,1,89339,,,
4721,1,39433,23342,0,33,120634,1000,142996,1,124212,138325,1,122076,23699,119004,1,128870,121332,1,119703,1,1,127482,1,47571,,,
4722,0,28796,7669,0,40,119193,1000,303218,1,122422,128385,1,120635,8026,118817,1,119777,119542,1,118832,1,1,127295,1,36934,,,
4723,1,82218,1877,0,40,120064,1000,315517,1,123643,138341,1,121506,2234,118656,2,121648,120763,1,119703,1,1,127134,1,90356,,,
4724,1,29571,60814,0,36,118769,1000,130186,1,121997,130215,1,120211,61171,117966,1,119784,119117,1,119453,1,1,126444,1,37709,,,
4725,1,99991,67344,0,45,119441,1000,32020,1,122669,127910,1,120883,67701,117983,1,199911,119789,1,118781,1,3,126461,1,108129,,,
4726,1,76077,2361,0,41,123840,2000,131994,1,127068,129691,1,125282,2718,118706,1,313312,124188,1,120562,1,1,127184,1,84215,,,
4727,1,47902,16678,0,44,121750,1000,143022,1,125328,138341,1,123192,17035,121889,1,315364,122448,1,119703,1,1,130367,1,56040,,,
4728,1,7501,121237,0,42,118844,1000,130186,1,183832,33778,1,120286,121594,121529,1,141730,180952,1,118945,1,1,130007,1,15639,,,
4729,1,18248,16989,0,37,119193,1000,303218,1,122422,128299,1,120635,17346,120064,1,242854,119542,1,118832,1,1,128542,1,26386,,,
4730,1,17357,17243,0,52,138892,1000,132817,1,142120,128299,1,140334,17600,19843,1,189659,139240,1,118832,1,1,28321,1,25495,,,
4731,1,33641,59247,0,42,118819,6000,305094,1,122047,129255,1,120261,59604,121014,1,121593,119167,1,118832,1,1,129492,1,41779,,,
4732,1,18292,4735,0,43,120064,1000,315517,1,123643,137960,1,121506,5092,118494,1,294661,120763,1,119703,1,1,126972,3,26430,,,
4733,1,53365,43,0,41,118779,1000,303218,1,122006,127961,1,120221,400,122295,1,242854,119126,1,118832,1,1,130773,1,61503,,,
4734,1,17675,8143,0,38,120061,1000,142803,1,123640,138325,1,121503,8500,120701,1,185687,120760,1,119703,1,1,129179,1,25813,,,
4735,1,46348,2096,0,43,128966,3000,131483,1,132194,128586,1,130408,2453,117991,1,141135,129314,1,119087,1,1,126469,1,54486,,,
4736,1,75430,7477,0,38,119558,1000,320873,1,122786,127953,1,121000,7834,122743,1,225579,119906,1,5981,1,1,131221,1,83568,,,
4737,1,29403,17010,0,37,120491,2000,143051,1,124069,138298,1,121933,17367,125084,1,130051,121189,1,119703,1,1,133562,1,37541,,,
4738,1,24095,16839,0,37,119270,1000,130697,1,122497,128224,1,120712,17196,120606,1,271277,119617,1,118832,1,1,129084,1,32233,,,
4739,1,43733,6892,0,38,119003,2000,130430,1,122230,127978,1,120445,7249,117991,1,299793,119350,1,118849,1,1,126469,1,51871,,,
4740,1,43274,51013,0,44,120528,1000,315517,1,124106,138411,1,121970,51370,120110,1,121648,121226,1,119703,1,6,128588,1,51412,,,
4741,1,40263,20237,0,40,119953,6000,305094,1,284889,129280,1,121395,20594,118016,1,282659,282009,1,120151,1,1,126494,1,48401,,,
4742,1,42711,17872,0,40,120196,1000,143051,1,123773,138223,1,121638,18229,118545,2,145242,120893,1,119703,1,1,127023,1,50849,,,
4743,1,21896,1601,0,41,118926,3000,130186,1,122155,128326,1,120368,1958,118578,2,122109,119275,1,118832,2,1,127056,1,30034,,,
4744,1,20686,20476,0,36,119622,1000,44319,1,123201,138100,1,121064,20833,118020,1,121621,120321,1,119632,1,1,126498,1,28824,,,
4745,1,75813,71422,0,52,121706,2000,142803,2,125284,138461,1,123148,71779,118664,1,124431,122404,1,120057,1,1,127142,1,83951,,,
4746,1,80964,2612,0,49,118779,1000,303218,1,122006,128299,1,120221,2969,123543,1,119777,119126,1,118832,1,1,132021,1,89102,,,
4747,0,81697,4359,0,38,119193,2000,303218,1,122422,128299,2,120635,4716,119028,3,119777,119542,1,118832,1,1,127506,1,89835,,,
4748,1,75635,7305,0,37,120835,1000,130504,1,124063,128212,1,122277,7662,119294,1,170236,121183,1,119083,1,1,127772,1,83773,,,
4749,1,9676,831,0,36,120018,1000,317393,1,123596,139068,1,121460,1188,121137,2,194439,120716,1,120494,1,1,129615,1,17814,,,
4750,1,32231,1226,0,45,118751,3000,32020,1,121980,127890,1,120193,1583,117949,1,119750,119100,1,118761,1,1,126427,1,40369,,,
4751,1,5674,8256,0,32,119193,6000,303218,1,122422,129301,1,120635,8613,119374,1,152229,119542,1,120172,1,1,127852,1,13812,,,
4752,1,81703,20004,0,37,121645,1000,131259,1,124874,128224,1,123087,20361,118474,1,138058,121994,1,118832,1,1,126952,1,89841,,,
4753,1,18263,1520,0,41,126630,3000,143241,1,130208,137960,1,128072,1877,118982,2,146984,127328,1,119703,1,1,127460,1,26401,,,
4754,1,34146,1240,0,43,121520,2000,130697,1,124748,128326,1,122962,1597,120242,1,258039,121868,1,118832,1,1,128720,1,42284,,,
4755,0,2968,2181,0,38,119510,1000,130937,1,122737,127935,1,120952,2538,120765,1,132089,119857,1,118806,1,1,129243,1,11106,,,
4756,1,28916,910,0,45,120429,2000,333172,1,124007,138411,1,121871,1267,120668,1,283185,121127,1,119703,1,1,129146,1,37054,,,
4757,1,44780,33609,0,43,118751,2000,32020,1,121980,128010,1,120193,33966,117955,1,119757,119100,1,118787,1,1,126433,1,52918,,,
4758,1,14877,31453,0,38,118771,73000,32020,1,122000,128236,1,120213,31810,117966,1,269823,119120,1,118997,1,1,126444,1,23015,,,
4759,1,46013,7825,0,39,120970,1000,282787,1,124198,128326,1,122412,8182,118589,1,148576,121318,1,118832,2,1,127067,1,54151,,,
4760,1,78463,1251,0,47,122391,3000,142996,1,125969,139133,1,123833,1608,120313,1,221148,123089,1,120876,1,1,128791,1,86601,,,
4761,1,40882,17704,0,42,121563,71000,303218,5,124791,128412,1,123005,18061,122078,1,138236,121911,1,118832,1,1,130556,1,49020,,,
4762,1,18174,6236,0,51,120064,1000,315517,1,123643,138223,1,121506,6593,120805,1,121648,120763,1,119703,1,1,129283,2,26312,,,
4763,1,2684,7038,0,45,123338,1000,29271,2,126916,138325,1,124780,7395,119075,1,306572,124036,1,119703,1,1,127553,1,10822,,,
4764,1,76178,57709,0,43,122895,2000,131520,1,126123,127961,1,124337,58066,120748,1,267840,123243,1,118832,1,1,129226,1,84316,,,
